order_id,order_date,region,channel,revenue
ORD-16245,2025-07-08,South,Retail,557
ORD-16246,2025-07-11,North,Partner,511
ORD-16247,2025-07-08,West,Retail,410
ORD-16248,2025-07-28,South,Partner,455
ORD-16249,2025-07-05,West,Web,554
ORD-16250,2025-07-04,East,Retail,618
ORD-16251,2025-07-01,South,Retail,426
ORD-16252,2025-07-19,East,Partner,542
ORD-16253,2025-07-04,East,Web,565
ORD-16254,2025-07-26,West,Partner,419
ORD-16255,2025-07-18,West,Web,692
ORD-16256,2025-07-02,South,Web,485
ORD-16257,2025-07-15,East,Partner,420
ORD-16258,2025-07-17,West,Retail,574
ORD-16259,2025-07-23,West,Web,405
ORD-16260,2025-07-07,South,Web,393
ORD-16261,2025-07-17,North,Web,505
ORD-16262,2025-07-02,North,Web,431
ORD-16263,2025-07-23,West,Web,262
ORD-16264,2025-07-09,West,Partner,578
ORD-16265,2025-07-03,North,Retail,552
ORD-16266,2025-07-28,North,Web,602
ORD-16267,2025-07-25,West,Web,385
ORD-16268,2025-07-12,South,Retail,422
ORD-16269,2025-07-15,South,Retail,600
ORD-16270,2025-07-15,West,Partner,600
ORD-16271,2025-07-04,North,Partner,480
ORD-16272,2025-07-06,East,Web,566
ORD-16273,2025-07-27,South,Web,352
ORD-16274,2025-07-25,West,Partner,514
ORD-16275,2025-07-13,North,Web,436
ORD-16276,2025-07-03,North,Retail,472
ORD-16277,2025-07-08,South,Retail,422
ORD-16278,2025-07-15,North,Retail,420
ORD-16279,2025-07-04,West,Web,460
ORD-16280,2025-07-11,West,Retail,508
ORD-16281,2025-07-26,North,Retail,568
ORD-16282,2025-07-04,North,Retail,559
ORD-16283,2025-07-02,East,Retail,513
ORD-16284,2025-07-19,North,Web,447
ORD-16285,2025-07-01,East,Retail,392
ORD-16286,2025-07-01,North,Partner,503
ORD-16287,2025-07-26,South,Retail,406
ORD-16288,2025-07-21,North,Retail,562
ORD-16289,2025-07-15,East,Retail,576
ORD-16290,2025-07-24,North,Web,477
ORD-16291,2025-07-14,East,Web,387
ORD-16292,2025-07-13,North,Retail,552
ORD-16293,2025-07-24,South,Partner,506
ORD-16294,2025-07-21,West,Web,305
ORD-16295,2025-07-04,South,Partner,553
ORD-16296,2025-07-15,West,Retail,558
ORD-16297,2025-07-12,East,Partner,570
ORD-16298,2025-07-16,East,Retail,466
ORD-16299,2025-07-23,South,Partner,481
ORD-16300,2025-07-08,South,Web,515
ORD-16301,2025-07-28,South,Partner,621
ORD-16302,2025-07-03,South,Partner,491
ORD-16303,2025-07-18,South,Retail,710
ORD-16304,2025-07-06,South,Web,481
ORD-16305,2025-07-17,South,Partner,518
ORD-16306,2025-07-09,North,Partner,452
ORD-16307,2025-07-17,South,Web,400
ORD-16308,2025-07-16,South,Web,598
ORD-16309,2025-07-11,East,Partner,529
ORD-16310,2025-07-16,North,Partner,344
ORD-16311,2025-07-03,West,Retail,397
ORD-16312,2025-07-06,East,Web,493
ORD-16313,2025-07-16,West,Partner,746
ORD-16314,2025-07-15,South,Partner,494
ORD-16315,2025-07-13,North,Web,474
ORD-16316,2025-07-23,West,Partner,567
ORD-16317,2025-07-06,West,Retail,518
ORD-16318,2025-07-13,South,Web,596
ORD-16319,2025-07-08,South,Web,627
ORD-16320,2025-07-21,West,Web,536
ORD-16321,2025-07-12,West,Retail,558
ORD-16322,2025-07-11,North,Partner,479
ORD-16323,2025-07-25,North,Partner,438
ORD-16324,2025-07-15,South,Retail,502
ORD-16325,2025-07-05,East,Retail,406
ORD-16326,2025-07-25,North,Partner,378
ORD-16327,2025-07-15,South,Partner,544
ORD-16328,2025-07-12,South,Retail,485
ORD-16329,2025-07-27,West,Retail,477
ORD-16330,2025-07-28,West,Partner,286
ORD-16331,2025-07-26,West,Partner,427
ORD-16332,2025-07-23,North,Web,414
ORD-16333,2025-07-07,West,Web,439
ORD-16334,2025-07-07,North,Retail,605
ORD-16335,2025-07-17,South,Web,511
ORD-16336,2025-07-14,East,Partner,467
ORD-16337,2025-07-18,North,Partner,623
ORD-16338,2025-07-25,East,Retail,618
ORD-16339,2025-07-26,South,Partner,550
ORD-16340,2025-07-23,East,Partner,431
ORD-16341,2025-07-23,East,Retail,459
ORD-16342,2025-07-03,North,Web,594
ORD-16343,2025-07-20,North,Partner,496
ORD-16344,2025-07-01,East,Retail,531
ORD-16345,2025-07-24,East,Retail,608
ORD-16346,2025-07-02,North,Partner,320
ORD-16347,2025-07-07,West,Partner,357
ORD-16348,2025-07-12,East,Web,486
ORD-16349,2025-07-21,North,Partner,405
ORD-16350,2025-07-06,East,Web,536
ORD-16351,2025-07-15,North,Web,523
ORD-16352,2025-07-19,East,Retail,450
ORD-16353,2025-07-02,West,Web,537
ORD-16354,2025-07-27,East,Retail,426
ORD-16355,2025-07-13,South,Partner,600
ORD-16356,2025-07-18,North,Partner,470
ORD-16357,2025-07-26,South,Partner,545
ORD-16358,2025-07-01,North,Retail,736
ORD-16359,2025-07-14,South,Web,454
ORD-16360,2025-07-17,South,Retail,478
ORD-16361,2025-07-19,West,Web,439
ORD-16362,2025-07-02,South,Web,525
ORD-16363,2025-07-17,North,Retail,524
ORD-16364,2025-07-24,East,Retail,609
ORD-16365,2025-07-08,South,Web,382
ORD-16366,2025-07-03,North,Partner,442
ORD-16367,2025-07-25,East,Web,520
ORD-16368,2025-07-09,North,Partner,444
ORD-16369,2025-07-24,South,Web,492
ORD-16370,2025-07-21,North,Retail,509
ORD-16371,2025-07-11,West,Retail,564
ORD-16372,2025-07-18,East,Web,590
ORD-16373,2025-07-07,South,Retail,458
ORD-16374,2025-07-09,South,Partner,555
ORD-16375,2025-07-09,West,Web,718
ORD-16376,2025-07-10,West,Retail,626
ORD-16377,2025-07-13,South,Retail,581
ORD-16378,2025-07-21,West,Partner,623
ORD-16379,2025-07-03,North,Retail,527
ORD-16380,2025-07-06,East,Retail,506
ORD-16381,2025-07-13,West,Partner,629
ORD-16382,2025-07-24,East,Retail,470
ORD-16383,2025-07-27,North,Web,515
ORD-16384,2025-07-19,West,Web,378
ORD-16385,2025-07-10,East,Web,634
ORD-16386,2025-07-12,North,Retail,559
ORD-16387,2025-07-28,West,Retail,555
ORD-16388,2025-07-12,South,Partner,520
ORD-16389,2025-07-27,South,Partner,453
ORD-16390,2025-07-24,West,Partner,592
ORD-16391,2025-07-11,North,Retail,405
ORD-16392,2025-07-03,North,Web,659
ORD-16393,2025-07-02,North,Partner,467
ORD-16394,2025-07-24,East,Web,585
ORD-16395,2025-07-19,South,Partner,326
ORD-16396,2025-07-28,North,Partner,433
ORD-16397,2025-07-07,North,Web,427
ORD-16398,2025-07-09,South,Web,524
ORD-16399,2025-07-05,North,Partner,590
ORD-16400,2025-07-25,North,Partner,478
ORD-16401,2025-07-25,South,Web,451
ORD-16402,2025-07-01,East,Web,478
ORD-16403,2025-07-20,East,Partner,459
ORD-16404,2025-07-17,South,Web,470
ORD-16405,2025-07-11,West,Partner,575
ORD-16406,2025-07-09,East,Partner,297
ORD-16407,2025-07-09,West,Web,603
ORD-16408,2025-07-19,East,Retail,363
ORD-16409,2025-07-26,West,Retail,570
ORD-16410,2025-07-03,North,Web,492
ORD-16411,2025-07-13,South,Retail,448
ORD-16412,2025-07-12,East,Partner,441
ORD-16413,2025-07-10,North,Partner,604
ORD-16414,2025-07-11,West,Partner,411
ORD-16415,2025-07-08,North,Partner,602
ORD-16416,2025-07-27,South,Web,387
ORD-16417,2025-07-23,North,Partner,577
ORD-16418,2025-07-19,East,Partner,536
ORD-16419,2025-07-12,West,Partner,491
ORD-16420,2025-07-23,South,Partner,647
ORD-16421,2025-07-15,North,Retail,531
ORD-16422,2025-07-16,East,Retail,545
ORD-16423,2025-07-12,West,Retail,356
ORD-16424,2025-07-01,West,Web,417
ORD-16425,2025-07-01,West,Partner,658
ORD-16426,2025-07-08,East,Web,493
ORD-16427,2025-07-11,West,Retail,547
ORD-16428,2025-07-18,West,Web,429
ORD-16429,2025-07-28,East,Partner,500
ORD-16430,2025-07-22,South,Partner,421
ORD-16431,2025-07-20,East,Retail,335
ORD-16432,2025-07-25,North,Retail,630
ORD-16433,2025-07-12,East,Web,376
ORD-16434,2025-07-20,North,Partner,570
ORD-16435,2025-07-20,North,Web,470
ORD-16436,2025-07-17,South,Retail,634
ORD-16437,2025-07-12,West,Web,622
ORD-16438,2025-07-08,South,Web,486
ORD-16439,2025-07-26,West,Retail,585
ORD-16440,2025-07-19,East,Web,476
ORD-16441,2025-07-05,East,Retail,324
ORD-16442,2025-07-20,South,Web,468
ORD-16443,2025-07-27,South,Web,557
ORD-16444,2025-07-01,East,Retail,402
ORD-16445,2025-07-15,West,Partner,379
ORD-16446,2025-07-16,North,Retail,397
ORD-16447,2025-07-15,East,Retail,516
ORD-16448,2025-07-18,West,Retail,417
ORD-16449,2025-07-15,South,Web,599
ORD-16450,2025-07-19,North,Web,549
ORD-16451,2025-07-28,North,Retail,502
ORD-16452,2025-07-22,East,Web,601
ORD-16453,2025-07-05,East,Retail,448
ORD-16454,2025-07-03,North,Web,601
ORD-16455,2025-07-12,South,Partner,469
ORD-16456,2025-07-10,North,Retail,574
ORD-16457,2025-07-08,North,Partner,453
ORD-16458,2025-07-13,West,Web,425
ORD-16459,2025-07-15,West,Retail,424
ORD-16460,2025-07-23,North,Web,585
ORD-16461,2025-07-09,South,Retail,530
ORD-16462,2025-07-19,West,Retail,558
ORD-16463,2025-07-15,South,Web,603
ORD-16464,2025-07-24,West,Web,566
ORD-16465,2025-07-14,South,Web,535
ORD-16466,2025-07-25,West,Partner,592
ORD-16467,2025-07-18,East,Partner,584
ORD-16468,2025-07-01,South,Retail,402
ORD-16469,2025-07-01,West,Retail,498
ORD-16470,2025-07-26,South,Retail,484
ORD-16471,2025-07-22,East,Web,554
ORD-16472,2025-07-28,East,Web,645
ORD-16473,2025-07-06,North,Web,610
ORD-16474,2025-07-03,North,Retail,372
ORD-16475,2025-07-15,West,Partner,323
ORD-16476,2025-07-23,North,Partner,445
ORD-16477,2025-07-22,South,Retail,377
ORD-16478,2025-07-05,North,Partner,372
ORD-16479,2025-07-10,East,Partner,468
ORD-16480,2025-07-11,East,Retail,549
ORD-16481,2025-07-28,South,Web,490
ORD-16482,2025-07-21,East,Partner,399
ORD-16483,2025-07-10,South,Partner,217
ORD-16484,2025-07-24,North,Partner,390
ORD-16485,2025-07-05,East,Partner,486
ORD-16486,2025-07-14,North,Partner,448
ORD-16487,2025-07-02,East,Retail,454
ORD-16488,2025-07-16,East,Partner,436
ORD-16489,2025-07-04,North,Partner,321
ORD-16490,2025-07-16,West,Web,578
ORD-16491,2025-07-18,West,Web,416
ORD-16492,2025-07-05,North,Retail,237
ORD-16493,2025-07-23,East,Web,446
ORD-16494,2025-07-06,East,Retail,548
ORD-16495,2025-07-21,South,Partner,442
ORD-16496,2025-07-10,East,Partner,506
ORD-16497,2025-07-17,North,Web,569
ORD-16498,2025-07-25,East,Partner,489
ORD-16499,2025-07-02,West,Partner,577
ORD-16500,2025-07-12,North,Partner,497
ORD-16501,2025-07-04,West,Partner,558
ORD-16502,2025-07-01,North,Retail,542
ORD-16503,2025-07-07,East,Web,431
ORD-16504,2025-07-14,North,Partner,512
ORD-16505,2025-07-06,West,Web,515
ORD-16506,2025-07-20,West,Partner,301
ORD-16507,2025-07-04,East,Web,545
ORD-16508,2025-07-10,West,Partner,472
ORD-16509,2025-07-11,North,Partner,403
ORD-16510,2025-07-06,North,Web,614
ORD-16511,2025-07-27,North,Web,486
ORD-16512,2025-07-05,North,Web,430
ORD-16513,2025-07-21,South,Retail,383
ORD-16514,2025-07-04,North,Retail,455
ORD-16515,2025-07-07,South,Partner,301
ORD-16516,2025-07-04,East,Web,608
ORD-16517,2025-07-15,South,Web,405
ORD-16518,2025-07-21,East,Retail,290
ORD-16519,2025-07-13,East,Partner,481
ORD-16520,2025-07-15,North,Partner,494
ORD-16521,2025-07-21,South,Web,364
ORD-16522,2025-07-27,South,Web,594
ORD-16523,2025-07-24,East,Web,294
ORD-16524,2025-07-01,East,Retail,381
ORD-16525,2025-07-18,East,Partner,436
ORD-16526,2025-07-09,East,Web,560
ORD-16527,2025-07-17,North,Retail,391
ORD-16528,2025-07-09,West,Retail,411
ORD-16529,2025-07-23,North,Web,454
ORD-16530,2025-07-04,East,Retail,413
ORD-16531,2025-07-23,West,Web,430
ORD-16532,2025-07-12,East,Retail,537
ORD-16533,2025-07-25,North,Partner,451
ORD-16534,2025-07-28,North,Web,462
ORD-16535,2025-07-02,South,Web,430
ORD-16536,2025-07-17,North,Partner,341
ORD-16537,2025-07-10,West,Web,261
ORD-16538,2025-07-02,South,Web,525
ORD-16539,2025-07-01,North,Retail,386
ORD-16540,2025-07-15,North,Retail,544
ORD-16541,2025-07-04,East,Partner,526
ORD-16542,2025-07-18,East,Partner,423
ORD-16543,2025-07-04,North,Partner,429
ORD-16544,2025-07-01,East,Retail,573
ORD-16545,2025-07-23,East,Web,536
ORD-16546,2025-07-24,South,Partner,506
ORD-16547,2025-07-07,North,Web,513
ORD-16548,2025-07-06,East,Retail,744
ORD-16549,2025-07-09,North,Web,493
ORD-16550,2025-07-07,South,Retail,401
ORD-16551,2025-07-12,South,Web,525
ORD-16552,2025-07-14,East,Web,396
ORD-16553,2025-07-14,North,Web,480
ORD-16554,2025-07-09,East,Partner,579
ORD-16555,2025-07-01,South,Retail,701
ORD-16556,2025-07-13,South,Web,701
ORD-16557,2025-07-01,East,Partner,646
ORD-16558,2025-07-05,North,Partner,564
ORD-16559,2025-07-08,West,Retail,493
ORD-16560,2025-07-16,North,Web,418
ORD-16561,2025-07-28,South,Partner,435
ORD-16562,2025-07-26,West,Web,620
ORD-16563,2025-07-05,North,Web,436
ORD-16564,2025-07-16,East,Partner,535
ORD-16565,2025-07-12,East,Web,537
ORD-16566,2025-07-11,North,Partner,410
ORD-16567,2025-07-13,East,Retail,527
ORD-16568,2025-07-13,South,Partner,387
ORD-16569,2025-07-27,East,Web,496
ORD-16570,2025-07-12,North,Retail,544
ORD-16571,2025-07-06,North,Retail,325
ORD-16572,2025-07-19,North,Retail,432
ORD-16573,2025-07-04,East,Partner,610
ORD-16574,2025-07-28,East,Partner,484
ORD-16575,2025-07-04,East,Partner,755
ORD-16576,2025-07-18,North,Web,618
ORD-16577,2025-07-24,East,Partner,579
ORD-16578,2025-07-22,South,Partner,486
ORD-16579,2025-07-10,East,Retail,553
ORD-16580,2025-07-08,South,Web,500
ORD-16581,2025-07-13,South,Retail,527
ORD-16582,2025-07-13,East,Retail,465
ORD-16583,2025-07-27,North,Web,528
ORD-16584,2025-07-11,South,Web,487
ORD-16585,2025-07-26,North,Retail,466
ORD-16586,2025-07-20,North,Retail,590
ORD-16587,2025-07-15,North,Retail,469
ORD-16588,2025-07-17,East,Retail,560
ORD-16589,2025-07-22,South,Retail,314
ORD-16590,2025-07-26,East,Web,721
ORD-16591,2025-07-06,East,Web,589
ORD-16592,2025-07-15,North,Web,727
ORD-16593,2025-07-26,East,Web,465
ORD-16594,2025-07-25,South,Retail,531
ORD-16595,2025-07-18,South,Web,719
ORD-16596,2025-07-28,South,Partner,614
ORD-16597,2025-07-02,East,Partner,409
ORD-16598,2025-07-05,East,Web,384
ORD-16599,2025-07-21,West,Web,539
ORD-16600,2025-07-26,East,Retail,632
ORD-16601,2025-07-19,North,Partner,623
ORD-16602,2025-07-12,West,Partner,420
ORD-16603,2025-07-17,North,Web,476
ORD-16604,2025-07-15,East,Web,421
ORD-16605,2025-07-16,West,Retail,400
ORD-16606,2025-07-04,West,Retail,357
ORD-16607,2025-07-25,South,Web,604
ORD-16608,2025-07-22,South,Partner,568
ORD-16609,2025-07-04,West,Web,487
ORD-16610,2025-07-05,South,Retail,478
ORD-16611,2025-07-13,South,Web,646
ORD-16612,2025-07-16,North,Retail,480
ORD-16613,2025-07-25,North,Retail,466
ORD-16614,2025-07-06,South,Web,549
ORD-16615,2025-07-21,South,Partner,558
ORD-16616,2025-07-22,West,Web,459
ORD-16617,2025-07-18,West,Retail,480
ORD-16618,2025-07-24,West,Partner,609
ORD-16619,2025-07-18,South,Partner,578
ORD-16620,2025-07-26,East,Partner,647
ORD-16621,2025-07-19,East,Partner,620
ORD-16622,2025-07-27,West,Retail,470
ORD-16623,2025-07-12,North,Web,581
ORD-16624,2025-07-22,West,Partner,537
ORD-16625,2025-07-08,East,Partner,606
ORD-16626,2025-07-07,West,Web,562
ORD-16627,2025-07-24,South,Retail,522
ORD-16628,2025-07-16,North,Retail,538
ORD-16629,2025-07-18,North,Retail,514
ORD-16630,2025-07-15,South,Partner,438
ORD-16631,2025-07-22,South,Partner,479
ORD-16632,2025-07-11,West,Retail,470
ORD-16633,2025-07-13,East,Web,345
ORD-16634,2025-07-16,North,Partner,601
ORD-16635,2025-07-08,South,Retail,585
ORD-16636,2025-07-03,West,Retail,487
ORD-16637,2025-07-10,North,Partner,712
ORD-16638,2025-07-16,West,Web,422
ORD-16639,2025-07-05,East,Partner,699
ORD-16640,2025-07-20,North,Retail,512
ORD-16641,2025-07-26,East,Partner,503
ORD-16642,2025-07-22,North,Partner,469
ORD-16643,2025-07-28,North,Web,653
ORD-16644,2025-07-17,East,Web,515
ORD-16645,2025-07-21,West,Retail,352
ORD-16646,2025-07-14,West,Partner,622
ORD-16647,2025-07-07,West,Web,443
ORD-16648,2025-07-07,East,Partner,418
ORD-16649,2025-07-21,East,Web,548
ORD-16650,2025-07-08,West,Retail,438
ORD-16651,2025-07-04,East,Retail,591
ORD-16652,2025-07-28,East,Web,535
ORD-16653,2025-07-06,East,Web,775
ORD-16654,2025-07-27,North,Retail,510
ORD-16655,2025-07-10,East,Web,644
ORD-16656,2025-07-26,West,Web,433
ORD-16657,2025-07-24,North,Partner,465
ORD-16658,2025-07-02,North,Web,448
ORD-16659,2025-07-11,North,Partner,549
ORD-16660,2025-07-14,West,Web,591
ORD-16661,2025-07-10,East,Retail,376
ORD-16662,2025-07-22,South,Retail,388
ORD-16663,2025-07-04,East,Web,507
ORD-16664,2025-07-17,West,Retail,453
ORD-16665,2025-07-25,East,Partner,437
ORD-16666,2025-07-14,North,Partner,575
ORD-16667,2025-07-14,South,Partner,525
ORD-16668,2025-07-23,South,Partner,626
ORD-16669,2025-07-09,East,Retail,443
ORD-16670,2025-07-08,West,Partner,514
ORD-16671,2025-07-02,South,Retail,556
ORD-16672,2025-07-09,North,Web,321
ORD-16673,2025-07-10,South,Retail,505
ORD-16674,2025-07-12,West,Web,622
ORD-16675,2025-07-09,West,Retail,402
ORD-16676,2025-07-12,North,Partner,401
ORD-16677,2025-07-11,East,Web,468
ORD-16678,2025-07-15,East,Web,449
ORD-16679,2025-07-26,East,Partner,680
ORD-16680,2025-07-06,North,Retail,481
ORD-16681,2025-07-28,North,Web,484
ORD-16682,2025-07-22,South,Web,492
ORD-16683,2025-07-17,East,Partner,470
ORD-16684,2025-07-04,South,Partner,401
ORD-16685,2025-07-14,East,Retail,450
ORD-16686,2025-07-19,West,Partner,324
ORD-16687,2025-07-15,South,Retail,478
ORD-16688,2025-07-08,South,Retail,607
ORD-16689,2025-07-08,North,Retail,670
ORD-16690,2025-07-04,East,Partner,587
ORD-16691,2025-07-18,East,Retail,472
ORD-16692,2025-07-22,West,Web,437
ORD-16693,2025-07-08,West,Web,489
ORD-16694,2025-07-13,North,Retail,513
ORD-16695,2025-07-10,West,Partner,450
ORD-16696,2025-07-10,South,Partner,350
ORD-16697,2025-07-26,North,Partner,526
ORD-16698,2025-07-04,South,Web,483
ORD-16699,2025-07-05,North,Partner,438
ORD-16700,2025-07-17,West,Partner,561
ORD-16701,2025-07-15,North,Retail,455
ORD-16702,2025-07-05,South,Partner,598
ORD-16703,2025-07-04,East,Retail,335
ORD-16704,2025-07-20,North,Partner,493
ORD-16705,2025-07-24,South,Partner,572
ORD-16706,2025-07-26,North,Partner,494
ORD-16707,2025-07-23,East,Retail,532
ORD-16708,2025-07-16,North,Retail,497
ORD-16709,2025-07-17,East,Retail,483
ORD-16710,2025-07-08,East,Retail,459
ORD-16711,2025-07-20,West,Retail,629
ORD-16712,2025-07-03,West,Retail,571
ORD-16713,2025-07-12,North,Partner,536
ORD-16714,2025-07-25,West,Partner,528
ORD-16715,2025-07-09,North,Retail,544
ORD-16716,2025-07-16,East,Web,476
ORD-16717,2025-07-08,West,Web,487
ORD-16718,2025-07-07,West,Web,393
ORD-16719,2025-07-06,West,Retail,392
ORD-16720,2025-07-23,West,Web,500
ORD-16721,2025-07-03,East,Retail,631
ORD-16722,2025-07-02,West,Web,431
ORD-16723,2025-07-08,North,Partner,445
ORD-16724,2025-07-23,South,Web,621
ORD-16725,2025-07-23,North,Retail,612
ORD-16726,2025-07-14,North,Web,409
ORD-16727,2025-07-18,South,Web,459
ORD-16728,2025-07-26,West,Partner,534
ORD-16729,2025-07-07,North,Web,537
ORD-16730,2025-07-03,North,Retail,483
ORD-16731,2025-07-09,West,Partner,516
ORD-16732,2025-07-03,South,Retail,418
ORD-16733,2025-07-05,South,Retail,481
ORD-16734,2025-07-22,South,Retail,621
ORD-16735,2025-07-07,South,Partner,518
ORD-16736,2025-07-28,South,Web,542
ORD-16737,2025-07-04,North,Partner,328
ORD-16738,2025-07-24,East,Partner,390
ORD-16739,2025-07-22,South,Retail,334
ORD-16740,2025-07-24,South,Partner,343
ORD-16741,2025-07-23,North,Partner,434
ORD-16742,2025-07-11,South,Partner,418
ORD-16743,2025-07-24,West,Partner,636
ORD-16744,2025-07-06,West,Retail,521
ORD-16745,2025-07-24,West,Partner,423
ORD-16746,2025-07-24,West,Web,614
ORD-16747,2025-07-27,West,Web,489
ORD-16748,2025-07-21,North,Retail,487
ORD-16749,2025-07-13,East,Partner,538
ORD-16750,2025-07-14,West,Partner,468
ORD-16751,2025-07-21,South,Web,491
ORD-16752,2025-07-14,West,Partner,531
ORD-16753,2025-07-22,South,Retail,481
ORD-16754,2025-07-17,South,Partner,467
ORD-16755,2025-07-11,North,Partner,332
ORD-16756,2025-07-11,West,Retail,461
ORD-16757,2025-07-05,North,Web,298
ORD-16758,2025-07-11,South,Retail,345
ORD-16759,2025-07-09,East,Web,578
ORD-16760,2025-07-12,South,Web,627
ORD-16761,2025-07-05,West,Retail,453
ORD-16762,2025-07-03,East,Partner,518
ORD-16763,2025-07-05,East,Web,554
ORD-16764,2025-07-26,North,Retail,522
ORD-16765,2025-07-08,North,Partner,601
ORD-16766,2025-07-24,East,Partner,475
ORD-16767,2025-07-20,South,Retail,458
ORD-16768,2025-07-21,South,Partner,462
ORD-16769,2025-07-14,South,Retail,485
ORD-16770,2025-07-20,East,Partner,349
ORD-16771,2025-07-23,South,Web,479
ORD-16772,2025-07-28,North,Retail,569
ORD-16773,2025-07-19,South,Retail,486
ORD-16774,2025-07-07,East,Web,627
ORD-16775,2025-07-18,East,Web,473
ORD-16776,2025-07-24,North,Partner,655
ORD-16777,2025-07-22,South,Partner,684
ORD-16778,2025-07-13,South,Retail,415
ORD-16779,2025-07-28,North,Web,387
ORD-16780,2025-07-21,West,Retail,532
ORD-16781,2025-07-23,West,Retail,443
ORD-16782,2025-07-11,South,Web,432
ORD-16783,2025-07-07,South,Retail,676
ORD-16784,2025-07-28,South,Retail,495
ORD-16785,2025-07-11,East,Retail,492
ORD-16786,2025-07-17,West,Retail,449
ORD-16787,2025-07-16,East,Web,584
ORD-16788,2025-07-23,East,Web,525
ORD-16789,2025-07-11,East,Retail,423
ORD-16790,2025-07-26,East,Retail,473
ORD-16791,2025-07-01,North,Web,344
ORD-16792,2025-07-21,East,Retail,595
ORD-16793,2025-07-22,East,Partner,478
ORD-16794,2025-07-10,East,Retail,439
ORD-16795,2025-07-07,West,Partner,491
ORD-16796,2025-07-23,North,Partner,439
ORD-16797,2025-07-26,West,Partner,477
ORD-16798,2025-07-09,East,Retail,495
ORD-16799,2025-07-27,West,Web,560
ORD-16800,2025-07-17,East,Retail,561
ORD-16801,2025-07-20,South,Web,291
ORD-16802,2025-07-04,North,Partner,574
ORD-16803,2025-07-19,East,Partner,367
ORD-16804,2025-07-12,West,Web,603
ORD-16805,2025-07-15,North,Partner,362
ORD-16806,2025-07-28,East,Partner,458
ORD-16807,2025-07-25,East,Web,539
ORD-16808,2025-07-19,South,Web,354
ORD-16809,2025-07-10,West,Partner,587
ORD-16810,2025-07-27,South,Retail,480
ORD-16811,2025-07-08,South,Retail,653
ORD-16812,2025-07-08,East,Web,658
ORD-16813,2025-07-22,East,Web,597
ORD-16814,2025-07-03,West,Web,494
ORD-16815,2025-07-11,South,Partner,435
ORD-16816,2025-07-09,South,Partner,422
ORD-16817,2025-07-12,South,Retail,553
ORD-16818,2025-07-01,West,Partner,407
ORD-16819,2025-07-10,West,Retail,402
ORD-16820,2025-07-08,East,Partner,533
ORD-16821,2025-07-19,East,Retail,490
ORD-16822,2025-07-13,South,Retail,421
ORD-16823,2025-07-26,West,Web,551
ORD-16824,2025-07-03,South,Partner,577
ORD-16825,2025-07-13,East,Partner,569
ORD-16826,2025-07-01,North,Partner,601
ORD-16827,2025-07-22,South,Retail,610
ORD-16828,2025-07-22,West,Web,428
ORD-16829,2025-07-17,South,Web,545
ORD-16830,2025-07-06,West,Web,508
ORD-16831,2025-07-01,West,Retail,487
ORD-16832,2025-07-23,North,Web,482
ORD-16833,2025-07-23,East,Web,491
ORD-16834,2025-07-10,North,Retail,464
ORD-16835,2025-07-16,South,Web,520
ORD-16836,2025-07-03,North,Retail,449
ORD-16837,2025-07-11,East,Partner,450
ORD-16838,2025-07-12,North,Web,563
ORD-16839,2025-07-19,North,Partner,479
ORD-16840,2025-07-26,North,Web,590
ORD-16841,2025-07-11,South,Partner,482
ORD-16842,2025-07-16,West,Web,388
ORD-16843,2025-07-14,East,Retail,499
ORD-16844,2025-07-03,North,Retail,625
ORD-16845,2025-07-23,East,Partner,547
ORD-16846,2025-07-25,East,Partner,638
ORD-16847,2025-07-23,North,Web,510
ORD-16848,2025-07-03,East,Web,390
ORD-16849,2025-07-16,East,Web,650
ORD-16850,2025-07-01,South,Web,502
ORD-16851,2025-07-11,West,Web,290
ORD-16852,2025-07-10,East,Web,560
ORD-16853,2025-07-03,North,Web,446
ORD-16854,2025-07-03,South,Partner,465
ORD-16855,2025-07-15,North,Web,587
ORD-16856,2025-07-16,North,Partner,599
ORD-16857,2025-07-08,North,Retail,682
ORD-16858,2025-07-07,South,Web,446
ORD-16859,2025-07-07,North,Web,686
ORD-16860,2025-07-15,South,Web,624
ORD-16861,2025-07-18,North,Retail,501
ORD-16862,2025-07-05,West,Web,547
ORD-16863,2025-07-20,East,Partner,570
ORD-16864,2025-07-13,West,Web,470
ORD-16865,2025-07-06,West,Retail,572
ORD-16866,2025-07-22,North,Partner,383
ORD-16867,2025-07-12,North,Retail,468
ORD-16868,2025-07-13,South,Partner,397
ORD-16869,2025-07-09,East,Web,385
ORD-16870,2025-07-11,South,Partner,612
ORD-16871,2025-07-20,South,Web,724
ORD-16872,2025-07-04,South,Partner,686
ORD-16873,2025-07-24,East,Web,429
ORD-16874,2025-07-07,South,Web,607
ORD-16875,2025-07-08,South,Web,462
ORD-16876,2025-07-26,South,Partner,466
ORD-16877,2025-07-27,East,Partner,434
ORD-16878,2025-07-21,West,Retail,381
ORD-16879,2025-07-22,East,Retail,343
ORD-16880,2025-07-12,East,Partner,280
ORD-16881,2025-07-24,North,Retail,526
ORD-16882,2025-07-10,East,Retail,463
ORD-16883,2025-07-10,South,Partner,376
ORD-16884,2025-07-17,East,Partner,464
ORD-16885,2025-07-22,West,Partner,521
ORD-16886,2025-07-28,North,Web,405
ORD-16887,2025-07-21,South,Web,442
ORD-16888,2025-07-14,East,Retail,559
ORD-16889,2025-07-03,West,Web,429
