order_id,order_date,region,channel,segment,revenue,units
ORD-16-81,2024-05-26,North,Partner,Mid,692,7
ORD-16-82,2024-05-09,Central,Retail,SMB,569,8
ORD-16-83,2024-05-10,North,Partner,Enterprise,451,10
ORD-16-84,2024-05-12,North,Partner,Mid,636,4
ORD-16-85,2024-05-08,East,Web,Enterprise,497,10
ORD-16-86,2024-05-05,Central,Retail,Enterprise,685,5
ORD-16-87,2024-05-12,South,Retail,Enterprise,506,5
ORD-16-88,2024-05-17,Central,Retail,SMB,631,3
ORD-16-89,2024-05-16,South,Web,SMB,407,8
ORD-16-90,2024-05-24,Central,Partner,Enterprise,597,12
ORD-16-91,2024-05-06,East,Retail,SMB,696,12
ORD-16-92,2024-05-25,East,Retail,Mid,373,7
ORD-16-93,2024-05-27,North,Retail,SMB,396,10
ORD-16-94,2024-05-14,North,Web,Mid,366,11
ORD-16-95,2024-05-06,South,Partner,SMB,452,8
ORD-16-96,2024-05-22,East,Web,Mid,336,4
ORD-16-97,2024-05-15,Central,Web,Enterprise,654,8
ORD-16-98,2024-05-18,South,Web,SMB,314,5
ORD-16-99,2024-05-07,North,Retail,SMB,516,4
ORD-16-100,2024-05-08,North,Web,Mid,418,10
ORD-16-101,2024-05-02,West,Retail,SMB,558,4
ORD-16-102,2024-05-17,Central,Partner,Enterprise,438,3
ORD-16-103,2024-05-05,Central,Web,Mid,340,7
ORD-16-104,2024-05-16,South,Retail,Mid,518,8
ORD-16-105,2024-05-03,South,Retail,Enterprise,382,6
ORD-16-106,2024-05-18,East,Partner,SMB,547,9
ORD-16-107,2024-05-28,West,Partner,Mid,442,14
ORD-16-108,2024-05-05,West,Retail,SMB,456,3
ORD-16-109,2024-05-09,Central,Partner,Mid,358,6
ORD-16-110,2024-05-25,East,Partner,Enterprise,185,6
ORD-16-111,2024-05-16,South,Retail,Enterprise,563,5
ORD-16-112,2024-05-24,East,Retail,Mid,454,10
ORD-16-113,2024-05-18,South,Partner,SMB,431,9
ORD-16-114,2024-05-28,Central,Partner,SMB,413,12
ORD-16-115,2024-05-03,South,Partner,SMB,614,10
ORD-16-116,2024-05-01,South,Partner,Enterprise,277,5
ORD-16-117,2024-05-20,East,Retail,Enterprise,336,8
ORD-16-118,2024-05-12,South,Web,Mid,880,13
ORD-16-119,2024-05-04,North,Partner,Enterprise,535,12
ORD-16-120,2024-05-23,South,Web,Mid,533,7
ORD-16-121,2024-05-19,East,Retail,Mid,351,9
ORD-16-122,2024-05-26,Central,Retail,Mid,686,9
ORD-16-123,2024-05-05,East,Retail,Mid,622,5
ORD-16-124,2024-05-19,West,Web,Mid,556,8
ORD-16-125,2024-05-27,North,Partner,SMB,457,6
ORD-16-126,2024-05-25,East,Partner,Mid,654,11
ORD-16-127,2024-05-05,Central,Retail,Enterprise,326,14
ORD-16-128,2024-05-08,East,Web,Enterprise,695,5
ORD-16-129,2024-05-02,East,Web,SMB,412,9
ORD-16-130,2024-05-19,North,Retail,Enterprise,584,12
ORD-16-131,2024-05-08,East,Web,SMB,649,7
ORD-16-132,2024-05-16,East,Retail,SMB,379,8
ORD-16-133,2024-05-24,Central,Retail,Enterprise,393,3
ORD-16-134,2024-05-23,North,Retail,Enterprise,442,9
ORD-16-135,2024-05-08,North,Web,Enterprise,424,15
ORD-16-136,2024-05-12,North,Web,SMB,584,2
ORD-16-137,2024-05-23,East,Retail,SMB,574,8
ORD-16-138,2024-05-04,North,Partner,Enterprise,307,8
ORD-16-139,2024-05-02,North,Web,Enterprise,678,1
ORD-16-140,2024-05-18,West,Partner,Mid,438,10
ORD-16-141,2024-05-23,West,Web,SMB,666,9
ORD-16-142,2024-05-28,East,Partner,SMB,383,5
ORD-16-143,2024-05-14,North,Web,Mid,598,11
ORD-16-144,2024-05-06,Central,Web,Mid,655,3
ORD-16-145,2024-05-09,East,Partner,Enterprise,452,12
ORD-16-146,2024-05-03,East,Web,SMB,380,11
ORD-16-147,2024-05-13,North,Web,Enterprise,423,5
ORD-16-148,2024-05-16,South,Partner,Enterprise,376,12
ORD-16-149,2024-05-06,East,Partner,SMB,534,14
ORD-16-150,2024-05-19,West,Web,SMB,594,8
ORD-16-151,2024-05-11,North,Retail,Mid,480,4
ORD-16-152,2024-05-04,South,Retail,SMB,209,4
ORD-16-153,2024-05-18,South,Web,Enterprise,464,7
ORD-16-154,2024-05-13,West,Web,SMB,304,9
ORD-16-155,2024-05-07,East,Retail,Mid,539,8
ORD-16-156,2024-05-02,South,Partner,Mid,462,7
ORD-16-157,2024-05-13,South,Retail,Enterprise,558,7
ORD-16-158,2024-05-24,Central,Retail,Enterprise,361,12
ORD-16-159,2024-05-16,East,Partner,SMB,457,17
ORD-16-160,2024-05-11,East,Retail,SMB,400,10
ORD-16-161,2024-05-11,East,Partner,Enterprise,510,10
ORD-16-162,2024-05-20,North,Web,SMB,524,6
ORD-16-163,2024-05-10,East,Partner,Mid,462,8
ORD-16-164,2024-05-28,West,Web,Enterprise,555,6
ORD-16-165,2024-05-25,East,Web,Mid,665,11
ORD-16-166,2024-05-03,East,Partner,Enterprise,480,6
ORD-16-167,2024-05-15,North,Retail,Mid,484,9
ORD-16-168,2024-05-07,South,Partner,SMB,322,5
ORD-16-169,2024-05-08,Central,Retail,Enterprise,526,10
ORD-16-170,2024-05-24,North,Retail,SMB,366,4
ORD-16-171,2024-05-28,East,Retail,Enterprise,576,10
ORD-16-172,2024-05-21,Central,Retail,Mid,545,10
ORD-16-173,2024-05-27,South,Retail,SMB,569,9
ORD-16-174,2024-05-08,East,Web,Enterprise,119,10
ORD-16-175,2024-05-27,East,Retail,SMB,567,9
ORD-16-176,2024-05-05,North,Retail,Mid,532,9
ORD-16-177,2024-05-01,Central,Web,Enterprise,665,5
ORD-16-178,2024-05-23,Central,Partner,Enterprise,645,8
ORD-16-179,2024-05-24,East,Web,Mid,714,13
ORD-16-180,2024-05-24,North,Retail,SMB,232,11
ORD-16-181,2024-05-19,North,Partner,SMB,412,7
ORD-16-182,2024-05-23,Central,Partner,Mid,172,8
ORD-16-183,2024-05-05,South,Partner,SMB,331,6
ORD-16-184,2024-05-14,East,Web,SMB,379,3
ORD-16-185,2024-05-22,South,Partner,SMB,391,9
ORD-16-186,2024-05-15,Central,Partner,Mid,456,2
ORD-16-187,2024-05-25,East,Retail,Enterprise,394,7
ORD-16-188,2024-05-10,East,Partner,Mid,665,15
ORD-16-189,2024-05-06,West,Retail,SMB,476,12
ORD-16-190,2024-05-15,North,Retail,Enterprise,615,3
ORD-16-191,2024-05-10,West,Web,SMB,489,6
ORD-16-192,2024-05-20,South,Retail,Mid,612,8
ORD-16-193,2024-05-02,East,Web,Mid,594,11
ORD-16-194,2024-05-18,South,Retail,Mid,369,2
ORD-16-195,2024-05-23,East,Retail,SMB,481,6
ORD-16-196,2024-05-22,North,Partner,SMB,468,9
ORD-16-197,2024-05-17,North,Retail,Enterprise,534,10
ORD-16-198,2024-05-28,South,Retail,Enterprise,501,5
ORD-16-199,2024-05-18,East,Retail,SMB,267,6
ORD-16-200,2024-05-18,South,Web,SMB,563,4
ORD-16-201,2024-05-09,East,Partner,Mid,600,8
ORD-16-202,2024-05-06,East,Retail,Mid,522,4
ORD-16-203,2024-05-15,West,Retail,Mid,507,5
ORD-16-204,2024-05-10,Central,Web,SMB,583,3
ORD-16-205,2024-05-18,North,Web,Mid,214,13
ORD-16-206,2024-05-25,South,Partner,Enterprise,573,7
ORD-16-207,2024-05-16,West,Partner,SMB,528,10
ORD-16-208,2024-05-16,Central,Retail,Mid,809,10
ORD-16-209,2024-05-05,West,Web,SMB,476,6
ORD-16-210,2024-05-14,East,Retail,SMB,527,6
ORD-16-211,2024-05-25,West,Partner,Mid,561,5
ORD-16-212,2024-05-02,South,Partner,Mid,535,15
ORD-16-213,2024-05-02,West,Partner,Mid,378,14
ORD-16-214,2024-05-20,North,Retail,SMB,658,9
ORD-16-215,2024-05-01,South,Web,SMB,533,3
ORD-16-216,2024-05-26,West,Partner,Mid,450,8
ORD-16-217,2024-05-07,South,Partner,Enterprise,576,10
ORD-16-218,2024-05-08,North,Partner,Mid,653,7
ORD-16-219,2024-05-06,East,Retail,Enterprise,368,11
ORD-16-220,2024-05-02,East,Retail,Enterprise,484,6
ORD-16-221,2024-05-19,North,Web,Mid,480,13
ORD-16-222,2024-05-17,Central,Web,Enterprise,493,12
ORD-16-223,2024-05-10,West,Partner,SMB,361,9
ORD-16-224,2024-05-28,South,Partner,Enterprise,496,9
ORD-16-225,2024-05-05,Central,Retail,Mid,236,9
ORD-16-226,2024-05-28,South,Retail,Mid,334,9
ORD-16-227,2024-05-06,Central,Partner,Mid,469,5
ORD-16-228,2024-05-07,North,Web,SMB,317,7
ORD-16-229,2024-05-26,North,Partner,Mid,416,10
ORD-16-230,2024-05-28,East,Partner,Enterprise,430,5
ORD-16-231,2024-05-03,East,Web,Enterprise,464,12
ORD-16-232,2024-05-22,East,Partner,Enterprise,509,11
ORD-16-233,2024-05-02,North,Partner,Mid,490,3
ORD-16-234,2024-05-10,North,Retail,Mid,409,10
ORD-16-235,2024-05-05,East,Partner,SMB,444,9
ORD-16-236,2024-05-15,North,Partner,Mid,363,6
ORD-16-237,2024-05-22,Central,Web,Enterprise,432,8
ORD-16-238,2024-05-07,Central,Web,Enterprise,408,10
ORD-16-239,2024-05-18,Central,Partner,Mid,449,9
ORD-16-240,2024-05-09,Central,Web,SMB,605,7
ORD-16-241,2024-05-17,North,Partner,SMB,300,13
ORD-16-242,2024-05-10,East,Retail,Enterprise,383,15
ORD-16-243,2024-05-19,South,Web,SMB,429,6
ORD-16-244,2024-05-28,South,Web,Mid,264,4
ORD-16-245,2024-05-20,Central,Retail,Enterprise,402,8
ORD-16-246,2024-05-12,East,Web,Mid,772,11
ORD-16-247,2024-05-27,West,Partner,Mid,386,1
ORD-16-248,2024-05-24,East,Retail,Enterprise,614,12
ORD-16-249,2024-05-17,North,Partner,Mid,474,11
ORD-16-250,2024-05-19,South,Retail,Mid,497,9
ORD-16-251,2024-05-20,Central,Web,Enterprise,582,6
ORD-16-252,2024-05-06,West,Partner,Enterprise,491,8
ORD-16-253,2024-05-18,Central,Retail,Enterprise,478,7
ORD-16-254,2024-05-05,South,Partner,SMB,568,10
ORD-16-255,2024-05-18,Central,Retail,SMB,610,8
ORD-16-256,2024-05-11,West,Web,Mid,361,5
ORD-16-257,2024-05-13,West,Web,SMB,513,16
ORD-16-258,2024-05-01,South,Web,Mid,458,3
ORD-16-259,2024-05-05,Central,Partner,Enterprise,425,10
ORD-16-260,2024-05-25,South,Web,Enterprise,456,7
ORD-16-261,2024-05-21,West,Partner,Mid,544,6
ORD-16-262,2024-05-06,West,Web,Enterprise,587,9
ORD-16-263,2024-05-02,North,Partner,Mid,537,3
ORD-16-264,2024-05-12,East,Web,Enterprise,443,3
ORD-16-265,2024-05-26,East,Retail,Mid,564,12
ORD-16-266,2024-05-27,East,Partner,Mid,667,7
ORD-16-267,2024-05-17,South,Retail,Enterprise,485,6
ORD-16-268,2024-05-07,Central,Web,SMB,419,13
ORD-16-269,2024-05-15,East,Retail,SMB,544,7
ORD-16-270,2024-05-05,Central,Web,SMB,492,11
ORD-16-271,2024-05-06,Central,Web,Enterprise,512,12
ORD-16-272,2024-05-06,West,Web,Enterprise,705,10
ORD-16-273,2024-05-15,North,Partner,Enterprise,705,6
ORD-16-274,2024-05-20,North,Web,Mid,530,8
ORD-16-275,2024-05-22,South,Web,Enterprise,808,14
ORD-16-276,2024-05-02,North,Partner,Enterprise,283,7
ORD-16-277,2024-05-03,West,Web,Enterprise,456,7
ORD-16-278,2024-05-24,West,Retail,Enterprise,556,10
ORD-16-279,2024-05-17,East,Partner,SMB,607,14
ORD-16-280,2024-05-23,South,Retail,Mid,693,10
ORD-16-281,2024-05-18,South,Web,SMB,385,12
ORD-16-282,2024-05-01,West,Web,Mid,576,10
ORD-16-283,2024-05-22,West,Web,SMB,576,2
ORD-16-284,2024-05-26,South,Partner,Mid,510,10
ORD-16-285,2024-05-03,East,Retail,SMB,483,6
ORD-16-286,2024-05-08,North,Web,Mid,577,10
ORD-16-287,2024-05-02,West,Retail,SMB,541,8
ORD-16-288,2024-05-15,West,Partner,SMB,437,12
ORD-16-289,2024-05-27,Central,Retail,Enterprise,439,11
ORD-16-290,2024-05-02,Central,Web,SMB,414,11
ORD-16-291,2024-05-13,East,Partner,SMB,570,1
ORD-16-292,2024-05-05,East,Partner,Enterprise,462,10
ORD-16-293,2024-05-08,North,Retail,Mid,289,5
ORD-16-294,2024-05-17,North,Retail,Enterprise,563,6
ORD-16-295,2024-05-01,North,Retail,Mid,384,9
ORD-16-296,2024-05-05,West,Web,Mid,441,8
ORD-16-297,2024-05-03,South,Partner,Enterprise,578,9
ORD-16-298,2024-05-10,North,Web,Mid,681,8
ORD-16-299,2024-05-09,Central,Partner,Enterprise,595,9
ORD-17-0,2024-06-12,East,Retail,SMB,674,5
ORD-17-1,2024-06-21,North,Retail,Enterprise,625,8
ORD-17-2,2024-06-05,Central,Partner,Enterprise,552,11
ORD-17-3,2024-06-12,Central,Retail,Mid,389,12
ORD-17-4,2024-06-28,North,Web,Enterprise,479,10
ORD-17-5,2024-06-15,West,Web,SMB,675,6
ORD-17-6,2024-06-15,East,Retail,SMB,561,8
ORD-17-7,2024-06-26,Central,Web,SMB,545,9
ORD-17-8,2024-06-09,South,Web,Enterprise,491,5
ORD-17-9,2024-06-12,South,Web,Mid,391,12
ORD-17-10,2024-06-03,North,Web,Mid,443,9
ORD-17-11,2024-06-07,South,Partner,Enterprise,492,9
ORD-17-12,2024-06-03,West,Retail,Enterprise,442,10
ORD-17-13,2024-06-16,West,Retail,Mid,543,10
ORD-17-14,2024-06-09,North,Web,Enterprise,434,2
ORD-17-15,2024-06-10,South,Web,Mid,450,11
ORD-17-16,2024-06-08,East,Partner,Mid,520,8
ORD-17-17,2024-06-14,West,Web,Enterprise,185,2
ORD-17-18,2024-06-04,North,Web,Mid,641,10
ORD-17-19,2024-06-06,South,Retail,Mid,334,9
ORD-17-20,2024-06-03,East,Web,SMB,626,9
ORD-17-21,2024-06-18,Central,Partner,Mid,455,7
ORD-17-22,2024-06-09,East,Partner,SMB,524,9
ORD-17-23,2024-06-03,North,Retail,Enterprise,629,7
ORD-17-24,2024-06-14,South,Retail,Enterprise,448,12
ORD-17-25,2024-06-08,Central,Partner,Mid,592,4
ORD-17-26,2024-06-20,West,Partner,Enterprise,736,6
ORD-17-27,2024-06-09,South,Web,Enterprise,635,10
ORD-17-28,2024-06-11,West,Partner,SMB,310,12
ORD-17-29,2024-06-08,Central,Web,Enterprise,517,12
ORD-17-30,2024-06-20,Central,Retail,Enterprise,502,7
ORD-17-31,2024-06-15,Central,Web,SMB,733,4
ORD-17-32,2024-06-19,West,Partner,Enterprise,790,7
ORD-17-33,2024-06-16,West,Web,SMB,500,6
ORD-17-34,2024-06-26,East,Partner,Enterprise,536,8
ORD-17-35,2024-06-10,North,Partner,SMB,719,8
ORD-17-36,2024-06-09,North,Web,Mid,500,8
ORD-17-37,2024-06-22,Central,Retail,SMB,534,12
ORD-17-38,2024-06-10,South,Partner,Enterprise,370,5
ORD-17-39,2024-06-21,South,Retail,SMB,524,3
ORD-17-40,2024-06-15,West,Retail,Mid,394,9
ORD-17-41,2024-06-12,North,Web,Enterprise,488,8
ORD-17-42,2024-06-10,West,Partner,SMB,534,4
ORD-17-43,2024-06-09,West,Retail,Mid,483,12
ORD-17-44,2024-06-09,North,Retail,Enterprise,513,9
ORD-17-45,2024-06-14,East,Partner,SMB,611,8
ORD-17-46,2024-06-25,East,Partner,Enterprise,250,11
ORD-17-47,2024-06-07,Central,Web,Mid,369,7
ORD-17-48,2024-06-11,North,Retail,Enterprise,569,8
ORD-17-49,2024-06-13,West,Web,SMB,510,9
ORD-17-50,2024-06-24,Central,Web,Enterprise,448,10
ORD-17-51,2024-06-16,South,Retail,SMB,440,6
ORD-17-52,2024-06-04,South,Retail,SMB,591,7
ORD-17-53,2024-06-18,Central,Web,SMB,598,11
ORD-17-54,2024-06-02,South,Web,Mid,515,3
ORD-17-55,2024-06-15,South,Retail,Mid,461,2
ORD-17-56,2024-06-10,Central,Partner,Mid,475,10
ORD-17-57,2024-06-19,South,Retail,SMB,421,8
ORD-17-58,2024-06-14,West,Retail,SMB,593,5
ORD-17-59,2024-06-01,South,Web,Mid,420,4
ORD-17-60,2024-06-05,East,Retail,SMB,475,10
ORD-17-61,2024-06-02,South,Retail,Enterprise,576,9
ORD-17-62,2024-06-08,West,Retail,Enterprise,333,8
ORD-17-63,2024-06-14,South,Web,SMB,543,10
ORD-17-64,2024-06-01,North,Retail,Enterprise,657,10
ORD-17-65,2024-06-16,North,Web,Mid,530,6
ORD-17-66,2024-06-28,North,Partner,SMB,478,6
ORD-17-67,2024-06-17,West,Retail,SMB,626,4
ORD-17-68,2024-06-26,East,Web,Mid,518,7
ORD-17-69,2024-06-15,North,Web,SMB,502,10
ORD-17-70,2024-06-24,East,Web,Enterprise,245,3
ORD-17-71,2024-06-14,Central,Partner,Enterprise,310,9
ORD-17-72,2024-06-21,East,Web,Enterprise,398,8
ORD-17-73,2024-06-07,Central,Web,Enterprise,249,10
ORD-17-74,2024-06-28,West,Partner,Enterprise,651,15
ORD-17-75,2024-06-06,South,Retail,Mid,443,6
ORD-17-76,2024-06-01,West,Retail,Enterprise,323,9
ORD-17-77,2024-06-13,Central,Partner,Enterprise,543,8
ORD-17-78,2024-06-01,East,Partner,SMB,352,8
ORD-17-79,2024-06-04,Central,Partner,Mid,451,7
ORD-17-80,2024-06-04,East,Web,Enterprise,561,10
ORD-17-81,2024-06-21,Central,Retail,Enterprise,618,10
ORD-17-82,2024-06-15,East,Web,Mid,471,9
ORD-17-83,2024-06-22,West,Partner,Enterprise,300,16
ORD-17-84,2024-06-03,West,Retail,SMB,478,11
ORD-17-85,2024-06-19,West,Web,SMB,723,9
ORD-17-86,2024-06-01,North,Retail,Mid,531,6
ORD-17-87,2024-06-15,East,Web,SMB,265,12
ORD-17-88,2024-06-08,West,Retail,Mid,559,9
ORD-17-89,2024-06-27,Central,Retail,Mid,438,5
ORD-17-90,2024-06-18,East,Web,Mid,254,9
ORD-17-91,2024-06-24,East,Partner,SMB,492,6
ORD-17-92,2024-06-08,Central,Web,Mid,621,11
ORD-17-93,2024-06-27,Central,Partner,Enterprise,383,6
ORD-17-94,2024-06-24,West,Web,Mid,832,12
ORD-17-95,2024-06-27,Central,Partner,SMB,468,6
ORD-17-96,2024-06-21,West,Retail,Enterprise,385,8
ORD-17-97,2024-06-23,North,Retail,Mid,538,8
ORD-17-98,2024-06-25,South,Web,Mid,463,6
ORD-17-99,2024-06-02,South,Partner,Mid,509,7
ORD-17-100,2024-06-01,West,Web,SMB,620,4
ORD-17-101,2024-06-25,Central,Partner,Mid,306,17
ORD-17-102,2024-06-03,East,Web,Enterprise,501,1
ORD-17-103,2024-06-18,Central,Retail,SMB,480,11
ORD-17-104,2024-06-02,East,Web,Enterprise,536,8
ORD-17-105,2024-06-15,East,Retail,SMB,716,7
ORD-17-106,2024-06-26,North,Partner,Enterprise,818,9
ORD-17-107,2024-06-20,South,Web,SMB,439,10
ORD-17-108,2024-06-10,North,Partner,Mid,711,11
ORD-17-109,2024-06-25,East,Web,Enterprise,443,6
ORD-17-110,2024-06-21,Central,Web,Enterprise,362,7
ORD-17-111,2024-06-18,North,Web,Enterprise,191,9
ORD-17-112,2024-06-10,North,Web,Enterprise,587,10
ORD-17-113,2024-06-04,Central,Retail,Enterprise,389,8
ORD-17-114,2024-06-06,North,Retail,Mid,642,6
ORD-17-115,2024-06-19,East,Partner,Enterprise,514,11
ORD-17-116,2024-06-06,North,Partner,SMB,558,5
ORD-17-117,2024-06-22,North,Retail,SMB,451,11
ORD-17-118,2024-06-21,South,Partner,Mid,474,8
ORD-17-119,2024-06-05,North,Retail,Enterprise,601,11
ORD-17-120,2024-06-21,Central,Web,Enterprise,306,5
ORD-17-121,2024-06-07,South,Partner,Enterprise,368,9
ORD-17-122,2024-06-03,West,Partner,SMB,293,8
ORD-17-123,2024-06-02,West,Web,SMB,387,15
ORD-17-124,2024-06-02,Central,Web,SMB,542,8
ORD-17-125,2024-06-18,Central,Partner,SMB,625,14
ORD-17-126,2024-06-19,West,Retail,Mid,487,9
ORD-17-127,2024-06-11,Central,Web,Mid,508,8
ORD-17-128,2024-06-05,Central,Partner,Enterprise,459,7
ORD-17-129,2024-06-03,North,Retail,Mid,597,10
ORD-17-130,2024-06-16,Central,Retail,Enterprise,490,7
ORD-17-131,2024-06-04,North,Retail,SMB,390,4
ORD-17-132,2024-06-08,Central,Web,Mid,402,9
ORD-17-133,2024-06-12,South,Retail,SMB,569,5
ORD-17-134,2024-06-09,East,Web,Enterprise,472,3
ORD-17-135,2024-06-25,West,Retail,Enterprise,250,7
ORD-17-136,2024-06-08,West,Web,SMB,570,5
ORD-17-137,2024-06-21,North,Partner,SMB,399,10
ORD-17-138,2024-06-04,Central,Retail,Enterprise,399,10
ORD-17-139,2024-06-04,North,Web,Enterprise,428,11
ORD-17-140,2024-06-04,North,Partner,SMB,624,10
ORD-17-141,2024-06-21,North,Web,Mid,461,11
ORD-17-142,2024-06-01,Central,Web,Enterprise,314,5
ORD-17-143,2024-06-24,East,Web,SMB,495,2
ORD-17-144,2024-06-25,East,Retail,Enterprise,569,12
ORD-17-145,2024-06-14,East,Partner,Mid,424,10
ORD-17-146,2024-06-07,Central,Partner,Enterprise,431,8
ORD-17-147,2024-06-26,East,Retail,Mid,474,5
ORD-17-148,2024-06-16,Central,Retail,SMB,548,9
ORD-17-149,2024-06-10,West,Web,Enterprise,612,4
ORD-17-150,2024-06-26,West,Web,Mid,327,6
ORD-17-151,2024-06-19,North,Retail,Enterprise,594,11
ORD-17-152,2024-06-28,North,Partner,SMB,591,3
ORD-17-153,2024-06-24,South,Partner,Mid,553,7
ORD-17-154,2024-06-13,East,Web,Enterprise,532,9
ORD-17-155,2024-06-23,South,Retail,Enterprise,512,10
ORD-17-156,2024-06-08,East,Retail,SMB,632,9
ORD-17-157,2024-06-17,West,Web,SMB,421,8
ORD-17-158,2024-06-20,Central,Retail,Enterprise,394,13
ORD-17-159,2024-06-14,Central,Partner,Mid,402,10
ORD-17-160,2024-06-22,West,Retail,SMB,570,9
ORD-17-161,2024-06-09,Central,Retail,Mid,734,13
ORD-17-162,2024-06-25,East,Partner,Mid,641,5
ORD-17-163,2024-06-28,Central,Retail,Enterprise,378,8
ORD-17-164,2024-06-13,East,Partner,Enterprise,345,9
ORD-17-165,2024-06-25,North,Retail,Mid,389,6
ORD-17-166,2024-06-14,North,Web,Enterprise,581,9
ORD-17-167,2024-06-18,North,Web,Enterprise,523,11
ORD-17-168,2024-06-04,East,Partner,Enterprise,450,13
ORD-17-169,2024-06-16,South,Retail,Mid,309,8
ORD-17-170,2024-06-15,South,Web,Enterprise,477,1
ORD-17-171,2024-06-11,East,Web,Mid,490,11
ORD-17-172,2024-06-08,South,Retail,Enterprise,446,10
ORD-17-173,2024-06-09,South,Web,SMB,427,9
ORD-17-174,2024-06-09,East,Partner,SMB,495,12
ORD-17-175,2024-06-01,East,Retail,Enterprise,408,12
ORD-17-176,2024-06-01,North,Partner,Enterprise,334,10
ORD-17-177,2024-06-02,South,Web,Mid,388,8
ORD-17-178,2024-06-10,Central,Web,Mid,722,13
ORD-17-179,2024-06-28,East,Partner,Enterprise,430,11
ORD-17-180,2024-06-06,Central,Web,Mid,420,11
ORD-17-181,2024-06-15,West,Partner,SMB,408,10
ORD-17-182,2024-06-23,South,Partner,SMB,503,6
ORD-17-183,2024-06-19,Central,Retail,Enterprise,507,13
ORD-17-184,2024-06-18,West,Web,SMB,374,7
ORD-17-185,2024-06-27,East,Web,Enterprise,516,7
ORD-17-186,2024-06-25,West,Retail,Mid,342,10
ORD-17-187,2024-06-19,East,Partner,Mid,652,9
ORD-17-188,2024-06-09,West,Retail,Mid,423,5
ORD-17-189,2024-06-04,Central,Web,Mid,322,8
ORD-17-190,2024-06-08,Central,Partner,Mid,608,4
ORD-17-191,2024-06-17,East,Retail,SMB,517,8
ORD-17-192,2024-06-22,East,Retail,Mid,529,8
ORD-17-193,2024-06-15,Central,Retail,Enterprise,707,6
ORD-17-194,2024-06-19,West,Web,SMB,618,5
ORD-17-195,2024-06-05,East,Partner,SMB,433,8
ORD-17-196,2024-06-15,North,Partner,SMB,763,4
ORD-17-197,2024-06-11,West,Retail,SMB,370,8
ORD-17-198,2024-06-17,South,Retail,Enterprise,578,17
ORD-17-199,2024-06-13,West,Partner,Mid,524,14
ORD-17-200,2024-06-15,Central,Retail,SMB,603,9
ORD-17-201,2024-06-13,North,Retail,Enterprise,511,4
ORD-17-202,2024-06-14,West,Retail,Enterprise,430,5
ORD-17-203,2024-06-01,North,Partner,Mid,627,7
ORD-17-204,2024-06-22,East,Retail,SMB,510,7
ORD-17-205,2024-06-03,North,Partner,Enterprise,450,14
ORD-17-206,2024-06-27,South,Web,SMB,430,8
ORD-17-207,2024-06-27,South,Partner,Mid,753,9
ORD-17-208,2024-06-13,North,Retail,Enterprise,353,8
ORD-17-209,2024-06-11,Central,Retail,Mid,705,8
ORD-17-210,2024-06-01,North,Web,Mid,349,8
ORD-17-211,2024-06-16,South,Web,Mid,474,14
ORD-17-212,2024-06-22,South,Web,Mid,379,14
ORD-17-213,2024-06-20,West,Web,Enterprise,657,10
ORD-17-214,2024-06-23,East,Retail,Enterprise,588,7
ORD-17-215,2024-06-25,Central,Partner,Enterprise,427,10
ORD-17-216,2024-06-05,North,Partner,Mid,460,8
ORD-17-217,2024-06-09,East,Partner,Mid,394,12
ORD-17-218,2024-06-28,South,Partner,Mid,439,12
ORD-17-219,2024-06-03,South,Retail,Enterprise,677,9
ORD-17-220,2024-06-27,North,Retail,Mid,278,9
ORD-17-221,2024-06-24,West,Retail,SMB,522,10
ORD-17-222,2024-06-27,North,Partner,Mid,411,9
ORD-17-223,2024-06-28,South,Retail,Enterprise,438,6
ORD-17-224,2024-06-28,West,Retail,SMB,457,5
ORD-17-225,2024-06-06,West,Partner,Mid,467,9
ORD-17-226,2024-06-28,East,Web,SMB,329,7
ORD-17-227,2024-06-02,Central,Retail,Mid,487,9
ORD-17-228,2024-06-05,North,Retail,Enterprise,658,11
ORD-17-229,2024-06-13,East,Web,Enterprise,422,11
ORD-17-230,2024-06-07,South,Partner,Mid,647,4
ORD-17-231,2024-06-12,West,Partner,Mid,599,10
ORD-17-232,2024-06-19,West,Retail,Mid,484,5
ORD-17-233,2024-06-14,East,Partner,Mid,607,4
ORD-17-234,2024-06-23,West,Web,Enterprise,507,13
ORD-17-235,2024-06-09,East,Retail,Mid,522,13
ORD-17-236,2024-06-25,West,Retail,Enterprise,448,6
ORD-17-237,2024-06-13,South,Retail,Mid,426,9
ORD-17-238,2024-06-23,Central,Partner,Enterprise,454,8
ORD-17-239,2024-06-21,West,Web,SMB,722,10
ORD-17-240,2024-06-26,North,Partner,SMB,167,10
ORD-17-241,2024-06-15,South,Retail,SMB,507,11
ORD-17-242,2024-06-15,West,Partner,SMB,349,8
ORD-17-243,2024-06-19,North,Web,SMB,342,11
ORD-17-244,2024-06-10,West,Web,SMB,610,15
ORD-17-245,2024-06-02,Central,Retail,Enterprise,391,11
ORD-17-246,2024-06-12,South,Web,SMB,472,10
ORD-17-247,2024-06-15,Central,Partner,Enterprise,452,10
ORD-17-248,2024-06-26,Central,Partner,SMB,465,3
ORD-17-249,2024-06-09,West,Retail,Mid,686,5
ORD-17-250,2024-06-26,East,Web,Enterprise,480,6
ORD-17-251,2024-06-21,Central,Web,SMB,415,12
ORD-17-252,2024-06-13,West,Web,Enterprise,288,11
