order_id,order_date,segment,revenue,margin_rate
ORD-1617,2025-02-13,Enterprise,567,0.391
ORD-1618,2025-02-01,Enterprise,400,0.3883
ORD-1619,2025-02-21,Enterprise,519,0.3978
ORD-1620,2025-02-15,Enterprise,533,0.4356
ORD-1621,2025-02-09,Enterprise,533,0.4417
ORD-1622,2025-02-25,Enterprise,398,0.3893
ORD-1623,2025-02-03,Enterprise,618,0.3862
ORD-1624,2025-02-02,Enterprise,416,0.4027
ORD-1625,2025-02-05,Enterprise,553,0.414
ORD-1626,2025-02-02,Enterprise,423,0.4359
ORD-1627,2025-02-14,Enterprise,452,0.3745
ORD-1628,2025-02-12,Enterprise,486,0.4403
ORD-1629,2025-02-25,Enterprise,596,0.4355
ORD-1630,2025-02-25,Enterprise,560,0.3972
ORD-1631,2025-02-06,Enterprise,632,0.4117
ORD-1632,2025-02-12,Enterprise,456,0.4288
ORD-1633,2025-02-21,Enterprise,353,0.3919
ORD-1634,2025-02-03,Enterprise,430,0.4174
ORD-1635,2025-02-24,Enterprise,515,0.3631
ORD-1636,2025-02-28,Enterprise,626,0.4356
ORD-1637,2025-02-11,Enterprise,409,0.4129
ORD-1638,2025-02-14,Enterprise,504,0.3466
ORD-1639,2025-02-16,Enterprise,489,0.3994
ORD-1640,2025-02-05,Enterprise,546,0.4302
ORD-1641,2025-02-01,Enterprise,615,0.4016
ORD-1642,2025-02-05,Enterprise,397,0.3857
ORD-1643,2025-02-21,Enterprise,440,0.424
ORD-1644,2025-02-13,Enterprise,554,0.4
ORD-1645,2025-02-26,Enterprise,528,0.4402
ORD-1646,2025-02-19,Enterprise,557,0.4159
ORD-1647,2025-02-17,Enterprise,554,0.4207
ORD-1648,2025-02-03,Enterprise,625,0.3806
ORD-1649,2025-02-25,Enterprise,568,0.3873
ORD-1650,2025-02-02,Enterprise,377,0.4036
ORD-1651,2025-02-15,Enterprise,478,0.4065
ORD-1652,2025-02-12,Enterprise,635,0.3813
ORD-1653,2025-02-12,Enterprise,587,0.3884
ORD-1654,2025-02-05,Enterprise,497,0.3898
ORD-1655,2025-02-11,Enterprise,513,0.4019
ORD-1656,2025-02-19,Enterprise,418,0.438
ORD-1657,2025-02-04,Enterprise,404,0.4099
ORD-1658,2025-02-26,Enterprise,467,0.3911
ORD-1659,2025-02-20,Enterprise,345,0.4381
ORD-1660,2025-02-18,Enterprise,568,0.4336
ORD-1661,2025-02-23,Enterprise,550,0.4025
ORD-1662,2025-02-13,Enterprise,514,0.447
ORD-1663,2025-02-15,Enterprise,374,0.4225
ORD-1664,2025-02-01,Enterprise,398,0.4078
ORD-1665,2025-02-25,Enterprise,628,0.4301
ORD-1666,2025-02-09,Enterprise,499,0.3924
ORD-1667,2025-02-02,Enterprise,625,0.4209
ORD-1668,2025-02-09,Enterprise,562,0.3655
ORD-1669,2025-02-12,Enterprise,530,0.3725
ORD-1670,2025-02-14,Enterprise,545,0.4139
ORD-1671,2025-02-21,Enterprise,533,0.4227
ORD-1672,2025-02-16,Enterprise,582,0.3649
ORD-1673,2025-02-19,Enterprise,581,0.4152
ORD-1674,2025-02-07,Enterprise,561,0.3652
ORD-1675,2025-02-21,Enterprise,415,0.427
ORD-1676,2025-02-07,Enterprise,627,0.4041
ORD-1677,2025-02-03,Enterprise,485,0.4138
ORD-1678,2025-02-23,Enterprise,526,0.4083
ORD-1679,2025-02-15,Enterprise,441,0.3928
ORD-1680,2025-02-16,Enterprise,569,0.3766
ORD-1681,2025-02-04,Enterprise,565,0.3843
ORD-1682,2025-02-19,Enterprise,580,0.3698
ORD-1683,2025-02-02,Enterprise,372,0.405
ORD-1684,2025-02-24,Enterprise,530,0.402
ORD-1685,2025-02-06,Enterprise,484,0.426
ORD-1686,2025-02-09,Enterprise,416,0.4255
ORD-1687,2025-02-07,Enterprise,495,0.3936
ORD-1688,2025-02-15,Enterprise,451,0.3801
ORD-1689,2025-02-21,Enterprise,612,0.3643
ORD-1690,2025-02-10,Enterprise,471,0.3715
ORD-1691,2025-02-16,Enterprise,455,0.3718
ORD-1692,2025-02-06,Enterprise,537,0.4204
ORD-1693,2025-02-23,Enterprise,381,0.4212
ORD-1694,2025-02-19,Enterprise,462,0.3943
ORD-1695,2025-02-18,Enterprise,444,0.3677
ORD-1696,2025-02-02,Enterprise,453,0.3883
ORD-1697,2025-02-16,Enterprise,281,0.457
ORD-1698,2025-02-08,Enterprise,479,0.3996
ORD-1699,2025-02-22,Enterprise,550,0.3917
ORD-1700,2025-02-05,SMB,552,0.0809
ORD-1701,2025-02-02,SMB,340,0.1252
ORD-1702,2025-02-18,SMB,498,0.0822
ORD-1703,2025-02-10,SMB,471,0.1328
ORD-1704,2025-02-13,SMB,444,0.0821
ORD-1705,2025-02-04,SMB,521,0.1216
ORD-1706,2025-02-12,SMB,600,0.0934
ORD-1707,2025-02-15,SMB,450,0.1264
ORD-1708,2025-02-27,SMB,477,0.1125
ORD-1709,2025-02-22,SMB,601,0.0821
ORD-1710,2025-02-28,SMB,535,0.1547
ORD-1711,2025-02-01,SMB,492,0.0688
ORD-1712,2025-02-02,SMB,583,0.1138
ORD-1713,2025-02-14,SMB,335,0.1403
ORD-1714,2025-02-12,SMB,461,0.094
ORD-1715,2025-02-06,SMB,603,0.1092
ORD-1716,2025-02-13,SMB,597,0.0886
ORD-1717,2025-02-20,SMB,469,0.0981
ORD-1718,2025-02-14,SMB,397,0.1009
ORD-1719,2025-02-22,SMB,546,0.0841
ORD-1720,2025-02-24,SMB,407,0.0724
ORD-1721,2025-02-22,SMB,530,0.1203
ORD-1722,2025-02-09,SMB,530,0.1017
ORD-1723,2025-02-07,SMB,414,0.1135
ORD-1724,2025-02-20,SMB,505,0.1082
ORD-1725,2025-02-23,SMB,489,0.1129
ORD-1726,2025-02-18,SMB,342,0.1141
ORD-1727,2025-02-09,SMB,514,0.1004
ORD-1728,2025-02-08,SMB,656,0.1324
ORD-1729,2025-02-16,SMB,465,0.092
ORD-1730,2025-02-16,SMB,583,0.0881
ORD-1731,2025-02-22,SMB,436,0.1112
ORD-1732,2025-02-20,SMB,447,0.0945
ORD-1733,2025-02-19,SMB,399,0.0897
ORD-1734,2025-02-24,SMB,395,0.0874
ORD-1735,2025-02-16,SMB,524,0.1013
ORD-1736,2025-02-24,SMB,572,0.0958
ORD-1737,2025-02-03,SMB,429,0.1027
ORD-1738,2025-02-02,SMB,481,0.0903
ORD-1739,2025-02-16,SMB,587,0.0987
ORD-1740,2025-02-15,SMB,584,0.1204
ORD-1741,2025-02-26,SMB,518,0.1093
ORD-1742,2025-02-03,SMB,559,0.1026
ORD-1743,2025-02-15,SMB,498,0.0995
ORD-1744,2025-02-18,SMB,529,0.1152
ORD-1745,2025-02-05,SMB,337,0.106
ORD-1746,2025-02-11,SMB,479,0.1146
ORD-1747,2025-02-06,SMB,610,0.0649
ORD-1748,2025-02-17,SMB,521,0.0904
ORD-1749,2025-02-17,SMB,521,0.0931
ORD-1750,2025-02-16,SMB,389,0.0851
ORD-1751,2025-02-18,SMB,407,0.1261
ORD-1752,2025-02-23,SMB,529,0.0912
ORD-1753,2025-02-26,SMB,623,0.0641
ORD-1754,2025-02-12,SMB,472,0.078
ORD-1755,2025-02-16,SMB,545,0.1148
ORD-1756,2025-02-01,SMB,525,0.1316
ORD-1757,2025-02-05,SMB,484,0.1201
ORD-1758,2025-02-26,SMB,622,0.1228
ORD-1759,2025-02-21,SMB,420,0.1149
ORD-1760,2025-02-06,SMB,593,0.0755
ORD-1761,2025-02-28,SMB,460,0.1151
ORD-1762,2025-02-17,SMB,403,0.1122
ORD-1763,2025-02-23,SMB,470,0.078
ORD-1764,2025-02-04,SMB,355,0.096
ORD-1765,2025-02-13,SMB,531,0.105
ORD-1766,2025-02-01,SMB,444,0.0965
ORD-1767,2025-02-26,SMB,538,0.1166
ORD-1768,2025-02-08,SMB,677,0.0653
ORD-1769,2025-02-23,SMB,558,0.0942
ORD-1770,2025-02-10,SMB,393,0.1196
ORD-1771,2025-02-17,SMB,429,0.0905
ORD-1772,2025-02-20,SMB,290,0.0885
ORD-1773,2025-02-16,SMB,477,0.1018
ORD-1774,2025-02-19,SMB,488,0.0788
ORD-1775,2025-02-23,SMB,330,0.1277
ORD-1776,2025-02-27,SMB,601,0.0907
ORD-1777,2025-02-28,SMB,504,0.1227
ORD-1778,2025-02-17,SMB,402,0.1024
ORD-1779,2025-02-25,SMB,388,0.0863
ORD-1780,2025-02-24,SMB,384,0.1278
ORD-1781,2025-02-19,SMB,359,0.117
ORD-1782,2025-02-10,SMB,465,0.0938
ORD-1783,2025-02-22,SMB,576,0.0647
ORD-1784,2025-02-08,SMB,631,0.0958
ORD-1785,2025-02-12,SMB,461,0.1122
ORD-1786,2025-02-05,SMB,619,0.1049
ORD-1787,2025-02-18,SMB,315,0.0838
ORD-1788,2025-02-20,SMB,515,0.0815
ORD-1789,2025-02-06,SMB,554,0.1003
ORD-1790,2025-02-26,SMB,544,0.1157
ORD-1791,2025-02-19,SMB,552,0.1465
ORD-1792,2025-02-20,SMB,270,0.105
ORD-1793,2025-02-28,SMB,343,0.0984
ORD-1794,2025-02-20,SMB,518,0.0882
ORD-1795,2025-02-02,SMB,715,0.1013
ORD-1796,2025-02-01,SMB,439,0.0946
ORD-1797,2025-02-11,SMB,540,0.0965
ORD-1798,2025-02-09,SMB,534,0.0835
ORD-1799,2025-02-06,SMB,407,0.1108
ORD-1800,2025-02-21,SMB,489,0.1233
ORD-1801,2025-02-19,SMB,410,0.1131
ORD-1802,2025-02-17,SMB,550,0.1158
ORD-1803,2025-02-28,SMB,482,0.0919
ORD-1804,2025-02-24,SMB,626,0.0827
ORD-1805,2025-02-07,SMB,425,0.0903
ORD-1806,2025-02-07,SMB,547,0.1324
ORD-1807,2025-02-05,SMB,387,0.1112
ORD-1808,2025-02-13,SMB,634,0.103
ORD-1809,2025-02-14,SMB,405,0.1042
ORD-1810,2025-02-05,SMB,484,0.1134
ORD-1811,2025-02-27,SMB,389,0.1118
ORD-1812,2025-02-24,SMB,558,0.0891
ORD-1813,2025-02-22,SMB,413,0.1192
ORD-1814,2025-02-15,SMB,504,0.0783
ORD-1815,2025-02-10,SMB,537,0.1254
ORD-1816,2025-02-21,SMB,414,0.1084
ORD-1817,2025-02-07,SMB,382,0.131
ORD-1818,2025-02-08,SMB,649,0.1046
ORD-1819,2025-02-15,SMB,431,0.0642
ORD-1820,2025-02-17,SMB,544,0.0797
ORD-1821,2025-02-11,SMB,455,0.1061
ORD-1822,2025-02-18,SMB,543,0.0835
ORD-1823,2025-02-04,SMB,434,0.1004
ORD-1824,2025-02-02,SMB,538,0.0939
ORD-1825,2025-02-09,SMB,710,0.1236
ORD-1826,2025-02-25,SMB,520,0.1082
ORD-1827,2025-02-19,SMB,475,0.0909
ORD-1828,2025-02-28,SMB,545,0.1105
ORD-1829,2025-02-24,SMB,491,0.0703
ORD-1830,2025-02-19,SMB,586,0.0701
ORD-1831,2025-02-03,SMB,455,0.0786
ORD-1832,2025-02-28,SMB,422,0.0871
ORD-1833,2025-02-08,SMB,503,0.0952
ORD-1834,2025-02-05,SMB,446,0.1264
ORD-1835,2025-02-08,SMB,455,0.0903
ORD-1836,2025-02-14,SMB,585,0.145
ORD-1837,2025-02-07,SMB,615,0.0567
ORD-1838,2025-02-15,SMB,440,0.0696
ORD-1839,2025-02-05,SMB,549,0.0704
ORD-1840,2025-02-21,SMB,566,0.06
ORD-1841,2025-02-24,SMB,566,0.0778
ORD-1842,2025-02-15,SMB,523,0.133
ORD-1843,2025-02-18,SMB,413,0.1251
ORD-1844,2025-02-07,SMB,342,0.133
ORD-1845,2025-02-27,SMB,462,0.1235
ORD-1846,2025-02-08,SMB,386,0.0906
ORD-1847,2025-02-09,SMB,477,0.1087
ORD-1848,2025-02-06,SMB,679,0.1163
ORD-1849,2025-02-10,SMB,510,0.122
ORD-1850,2025-02-26,SMB,457,0.0926
ORD-1851,2025-02-14,SMB,555,0.0835
ORD-1852,2025-02-05,SMB,654,0.1022
ORD-1853,2025-02-25,SMB,591,0.0797
ORD-1854,2025-02-08,SMB,388,0.0858
ORD-1855,2025-02-16,SMB,367,0.1169
ORD-1856,2025-02-13,SMB,511,0.0943
ORD-1857,2025-02-03,SMB,527,0.1075
ORD-1858,2025-02-08,SMB,463,0.0722
ORD-1859,2025-02-01,SMB,466,0.0779
ORD-1860,2025-02-18,SMB,599,0.128
ORD-1861,2025-02-12,SMB,569,0.1271
ORD-1862,2025-02-05,SMB,559,0.0952
ORD-1863,2025-02-12,SMB,569,0.1004
ORD-1864,2025-02-12,SMB,530,0.1049
ORD-1865,2025-02-01,SMB,408,0.0859
ORD-1866,2025-02-01,SMB,511,0.0865
ORD-1867,2025-02-23,SMB,391,0.1148
ORD-1868,2025-02-28,SMB,580,0.0854
ORD-1869,2025-02-06,SMB,631,0.1082
ORD-1870,2025-02-27,SMB,457,0.1509
ORD-1871,2025-02-07,SMB,537,0.1246
ORD-1872,2025-02-16,SMB,514,0.0912
ORD-1873,2025-02-22,SMB,479,0.0968
ORD-1874,2025-02-28,SMB,473,0.1092
ORD-1875,2025-02-03,SMB,366,0.0903
ORD-1876,2025-02-21,SMB,437,0.0851
ORD-1877,2025-02-06,SMB,591,0.088
ORD-1878,2025-02-18,SMB,589,0.1291
ORD-1879,2025-02-04,SMB,458,0.0905
ORD-1880,2025-02-22,SMB,644,0.0935
ORD-1881,2025-02-17,SMB,544,0.1031
ORD-1882,2025-02-05,SMB,400,0.1217
ORD-1883,2025-02-19,SMB,452,0.0971
ORD-1884,2025-02-23,SMB,327,0.1079
ORD-1885,2025-02-05,SMB,481,0.0922
ORD-1886,2025-02-16,SMB,539,0.0691
ORD-1887,2025-02-19,SMB,427,0.1138
ORD-1888,2025-02-16,SMB,518,0.0971
ORD-1889,2025-02-17,SMB,646,0.1216
ORD-1890,2025-02-26,SMB,445,0.1055
ORD-1891,2025-02-04,SMB,519,0.1126
ORD-1892,2025-02-08,SMB,381,0.0955
ORD-1893,2025-02-15,SMB,490,0.1283
ORD-1894,2025-02-07,SMB,394,0.0799
ORD-1895,2025-02-15,SMB,332,0.1397
ORD-1896,2025-02-02,SMB,505,0.1071
ORD-1897,2025-02-06,SMB,477,0.1023
ORD-1898,2025-02-23,SMB,508,0.0932
ORD-1899,2025-02-18,SMB,399,0.1156
ORD-1900,2025-02-20,SMB,584,0.1008
ORD-1901,2025-02-08,SMB,465,0.1371
ORD-1902,2025-02-26,SMB,482,0.1215
ORD-1903,2025-02-08,SMB,530,0.1023
ORD-1904,2025-02-16,SMB,461,0.1109
ORD-1905,2025-02-27,SMB,548,0.0637
ORD-1906,2025-02-10,SMB,460,0.0817
ORD-1907,2025-02-08,SMB,405,0.091
ORD-1908,2025-02-03,SMB,492,0.1144
ORD-1909,2025-02-05,SMB,423,0.0916
ORD-1910,2025-02-27,SMB,298,0.0954
ORD-1911,2025-02-25,SMB,506,0.0797
ORD-1912,2025-02-15,SMB,405,0.0726
ORD-1913,2025-02-12,SMB,494,0.0694
ORD-1914,2025-02-20,SMB,501,0.0992
ORD-1915,2025-02-22,SMB,610,0.111
ORD-1916,2025-02-22,SMB,500,0.0596
ORD-1917,2025-02-22,SMB,517,0.1004
ORD-1918,2025-02-03,SMB,527,0.0982
ORD-1919,2025-02-02,SMB,464,0.0904
ORD-1920,2025-02-28,SMB,564,0.0552
ORD-1921,2025-02-14,SMB,276,0.1371
ORD-1922,2025-02-28,SMB,526,0.1301
ORD-1923,2025-02-04,SMB,609,0.1014
ORD-1924,2025-02-12,SMB,547,0.1022
ORD-1925,2025-02-22,SMB,608,0.1322
ORD-1926,2025-02-02,SMB,474,0.0942
ORD-1927,2025-02-18,SMB,441,0.0808
ORD-1928,2025-02-17,SMB,428,0.1221
ORD-1929,2025-02-01,SMB,541,0.1045
ORD-1930,2025-02-24,SMB,484,0.076
ORD-1931,2025-02-23,SMB,548,0.1005
ORD-1932,2025-02-05,SMB,608,0.1481
ORD-1933,2025-02-27,SMB,501,0.0775
ORD-1934,2025-02-07,SMB,436,0.0947
ORD-1935,2025-02-13,SMB,536,0.1147
ORD-1936,2025-02-08,SMB,611,0.1184
ORD-1937,2025-02-08,SMB,521,0.1403
ORD-1938,2025-02-01,SMB,502,0.0945
ORD-1939,2025-02-22,SMB,465,0.0839
ORD-1940,2025-02-24,SMB,616,0.1239
ORD-1941,2025-02-17,SMB,282,0.1168
ORD-1942,2025-02-09,SMB,510,0.1022
ORD-1943,2025-02-26,SMB,303,0.1181
ORD-1944,2025-02-09,SMB,531,0.1344
ORD-1945,2025-02-13,SMB,490,0.1164
ORD-1946,2025-02-03,SMB,430,0.0967
ORD-1947,2025-02-25,SMB,635,0.0699
ORD-1948,2025-02-11,SMB,470,0.0832
ORD-1949,2025-02-01,SMB,571,0.1108
ORD-1950,2025-02-25,SMB,454,0.1049
ORD-1951,2025-02-03,SMB,680,0.1125
ORD-1952,2025-02-09,SMB,528,0.046
ORD-1953,2025-02-06,SMB,498,0.1173
ORD-1954,2025-02-01,SMB,477,0.1094
ORD-1955,2025-02-02,SMB,379,0.1377
ORD-1956,2025-02-03,SMB,487,0.0875
ORD-1957,2025-02-03,SMB,640,0.1265
ORD-1958,2025-02-04,SMB,444,0.0613
ORD-1959,2025-02-17,SMB,485,0.0985
ORD-1960,2025-02-25,SMB,482,0.0727
ORD-1961,2025-02-18,SMB,461,0.1204
ORD-1962,2025-02-14,SMB,449,0.1052
ORD-1963,2025-02-07,SMB,431,0.1523
ORD-1964,2025-02-02,SMB,542,0.1089
ORD-1965,2025-02-27,SMB,558,0.0952
ORD-1966,2025-02-19,SMB,664,0.128
ORD-1967,2025-02-07,SMB,510,0.1089
ORD-1968,2025-02-27,SMB,553,0.0995
ORD-1969,2025-02-21,SMB,454,0.1148
ORD-1970,2025-02-09,SMB,534,0.1403
ORD-1971,2025-02-23,SMB,477,0.0844
ORD-1972,2025-02-27,SMB,527,0.1172
ORD-1973,2025-02-25,SMB,480,0.1002
ORD-1974,2025-02-15,SMB,504,0.0928
ORD-1975,2025-02-22,SMB,577,0.0755
ORD-1976,2025-02-04,SMB,518,0.0974
ORD-1977,2025-02-01,SMB,547,0.0947
ORD-1978,2025-02-26,SMB,548,0.1098
ORD-1979,2025-02-04,SMB,474,0.106
ORD-1980,2025-02-28,SMB,597,0.0878
ORD-1981,2025-02-25,SMB,520,0.0851
ORD-1982,2025-02-11,SMB,599,0.0972
ORD-1983,2025-02-26,SMB,421,0.1091
ORD-1984,2025-02-28,SMB,475,0.1048
ORD-1985,2025-02-03,SMB,547,0.0952
ORD-1986,2025-02-20,SMB,436,0.0789
ORD-1987,2025-02-11,SMB,429,0.1002
ORD-1988,2025-02-11,SMB,443,0.0859
ORD-1989,2025-02-22,SMB,579,0.0585
ORD-1990,2025-02-08,SMB,533,0.0969
ORD-1991,2025-02-09,SMB,581,0.0994
ORD-1992,2025-02-05,SMB,643,0.1139
ORD-1993,2025-02-17,SMB,493,0.1004
ORD-1994,2025-02-04,SMB,583,0.073
ORD-1995,2025-02-25,SMB,418,0.1344
ORD-1996,2025-02-01,SMB,505,0.1018
ORD-1997,2025-02-17,SMB,560,0.1132
ORD-1998,2025-02-22,SMB,611,0.0811
ORD-1999,2025-02-08,SMB,554,0.063
ORD-2000,2025-03-05,Enterprise,620,0.4337
ORD-2001,2025-03-21,Enterprise,490,0.368
ORD-2002,2025-03-23,Enterprise,613,0.3954
ORD-2003,2025-03-11,Enterprise,440,0.3924
ORD-2004,2025-03-26,Enterprise,579,0.3982
ORD-2005,2025-03-03,Enterprise,625,0.4147
ORD-2006,2025-03-02,Enterprise,553,0.4099
ORD-2007,2025-03-19,Enterprise,436,0.368
ORD-2008,2025-03-04,Enterprise,556,0.3993
ORD-2009,2025-03-10,Enterprise,463,0.4138
ORD-2010,2025-03-28,Enterprise,655,0.4006
ORD-2011,2025-03-24,Enterprise,446,0.4175
ORD-2012,2025-03-15,Enterprise,582,0.3741
ORD-2013,2025-03-26,Enterprise,492,0.4026
ORD-2014,2025-03-15,Enterprise,491,0.3824
ORD-2015,2025-03-21,Enterprise,428,0.3694
ORD-2016,2025-03-23,Enterprise,403,0.3727
ORD-2017,2025-03-15,Enterprise,476,0.4088
ORD-2018,2025-03-25,Enterprise,521,0.4118
ORD-2019,2025-03-01,Enterprise,709,0.3868
ORD-2020,2025-03-27,Enterprise,523,0.4185
ORD-2021,2025-03-05,Enterprise,406,0.3515
ORD-2022,2025-03-08,Enterprise,508,0.4113
ORD-2023,2025-03-12,Enterprise,405,0.4251
ORD-2024,2025-03-15,Enterprise,422,0.4157
ORD-2025,2025-03-15,Enterprise,447,0.3928
ORD-2026,2025-03-24,Enterprise,457,0.4225
ORD-2027,2025-03-21,Enterprise,480,0.4373
ORD-2028,2025-03-24,Enterprise,534,0.4189
ORD-2029,2025-03-16,Enterprise,536,0.3889
ORD-2030,2025-03-21,Enterprise,690,0.3939
ORD-2031,2025-03-10,Enterprise,619,0.4364
ORD-2032,2025-03-16,Enterprise,393,0.3718
ORD-2033,2025-03-27,Enterprise,490,0.3785
ORD-2034,2025-03-03,Enterprise,491,0.4161
ORD-2035,2025-03-08,Enterprise,478,0.3707
ORD-2036,2025-03-27,Enterprise,553,0.4008
ORD-2037,2025-03-26,Enterprise,642,0.3708
ORD-2038,2025-03-26,Enterprise,588,0.3784
ORD-2039,2025-03-14,Enterprise,365,0.4206
ORD-2040,2025-03-11,Enterprise,349,0.4254
ORD-2041,2025-03-12,Enterprise,615,0.3903
ORD-2042,2025-03-04,Enterprise,481,0.4088
ORD-2043,2025-03-11,Enterprise,479,0.3759
ORD-2044,2025-03-24,Enterprise,553,0.3882
ORD-2045,2025-03-27,Enterprise,538,0.3974
ORD-2046,2025-03-23,Enterprise,703,0.402
ORD-2047,2025-03-20,Enterprise,507,0.4093
ORD-2048,2025-03-13,Enterprise,465,0.3799
ORD-2049,2025-03-13,Enterprise,484,0.4025
ORD-2050,2025-03-19,Enterprise,450,0.407
ORD-2051,2025-03-03,Enterprise,476,0.3842
ORD-2052,2025-03-11,Enterprise,530,0.4281
ORD-2053,2025-03-08,Enterprise,614,0.4103
ORD-2054,2025-03-08,Enterprise,526,0.3754
ORD-2055,2025-03-20,Enterprise,430,0.4098
ORD-2056,2025-03-03,Enterprise,495,0.424
ORD-2057,2025-03-15,Enterprise,504,0.4123
ORD-2058,2025-03-27,Enterprise,550,0.4063
ORD-2059,2025-03-05,Enterprise,474,0.4146
ORD-2060,2025-03-05,Enterprise,504,0.4088
ORD-2061,2025-03-01,Enterprise,508,0.4269
ORD-2062,2025-03-11,Enterprise,461,0.4004
ORD-2063,2025-03-02,Enterprise,541,0.4119
ORD-2064,2025-03-27,Enterprise,539,0.3851
ORD-2065,2025-03-22,Enterprise,613,0.408
ORD-2066,2025-03-28,Enterprise,440,0.4185
ORD-2067,2025-03-08,Enterprise,379,0.3974
ORD-2068,2025-03-01,Enterprise,541,0.4477
ORD-2069,2025-03-18,Enterprise,445,0.3749
ORD-2070,2025-03-17,Enterprise,517,0.4158
ORD-2071,2025-03-07,Enterprise,588,0.4034
ORD-2072,2025-03-03,Enterprise,479,0.4032
ORD-2073,2025-03-11,Enterprise,512,0.3862
ORD-2074,2025-03-02,Enterprise,488,0.4354
ORD-2075,2025-03-09,Enterprise,548,0.3591
ORD-2076,2025-03-06,Enterprise,579,0.4055
ORD-2077,2025-03-10,Enterprise,563,0.4069
ORD-2078,2025-03-19,Enterprise,533,0.4014
ORD-2079,2025-03-11,Enterprise,487,0.3957
ORD-2080,2025-03-07,Enterprise,561,0.4091
ORD-2081,2025-03-17,Enterprise,353,0.4082
ORD-2082,2025-03-26,Enterprise,387,0.4411
ORD-2083,2025-03-17,Enterprise,571,0.3976
ORD-2084,2025-03-19,Enterprise,597,0.3977
ORD-2085,2025-03-19,Enterprise,515,0.38
ORD-2086,2025-03-16,Enterprise,389,0.3945
ORD-2087,2025-03-17,Enterprise,569,0.3986
ORD-2088,2025-03-05,Enterprise,363,0.4128
ORD-2089,2025-03-07,Enterprise,372,0.3954
ORD-2090,2025-03-16,Enterprise,358,0.4153
ORD-2091,2025-03-14,Enterprise,386,0.4344
ORD-2092,2025-03-15,Enterprise,615,0.3969
ORD-2093,2025-03-15,Enterprise,489,0.3859
ORD-2094,2025-03-16,Enterprise,555,0.3715
ORD-2095,2025-03-23,Enterprise,555,0.3827
ORD-2096,2025-03-26,Enterprise,597,0.3898
ORD-2097,2025-03-03,Enterprise,351,0.3768
ORD-2098,2025-03-14,Enterprise,426,0.3746
ORD-2099,2025-03-11,Enterprise,419,0.4029
ORD-2100,2025-03-17,Enterprise,442,0.4022
ORD-2101,2025-03-25,Enterprise,308,0.3629
ORD-2102,2025-03-13,Enterprise,480,0.4248
ORD-2103,2025-03-15,Enterprise,639,0.3783
ORD-2104,2025-03-28,Enterprise,482,0.4309
ORD-2105,2025-03-28,Enterprise,503,0.3957
ORD-2106,2025-03-26,Enterprise,469,0.393
ORD-2107,2025-03-23,Enterprise,401,0.357
ORD-2108,2025-03-01,Enterprise,524,0.3949
ORD-2109,2025-03-07,Enterprise,456,0.4038
ORD-2110,2025-03-25,Enterprise,532,0.3612
ORD-2111,2025-03-01,Enterprise,761,0.3981
ORD-2112,2025-03-22,Enterprise,587,0.3982
ORD-2113,2025-03-23,Enterprise,458,0.4052
ORD-2114,2025-03-09,Enterprise,436,0.3913
ORD-2115,2025-03-23,Enterprise,444,0.4163
ORD-2116,2025-03-20,Enterprise,634,0.3718
ORD-2117,2025-03-01,Enterprise,410,0.417
ORD-2118,2025-03-16,Enterprise,389,0.4145
ORD-2119,2025-03-28,Enterprise,366,0.3798
ORD-2120,2025-03-23,Enterprise,637,0.3766
ORD-2121,2025-03-15,Enterprise,399,0.3906
ORD-2122,2025-03-25,Enterprise,617,0.4479
ORD-2123,2025-03-16,Enterprise,492,0.3908
ORD-2124,2025-03-05,Enterprise,458,0.4118
ORD-2125,2025-03-20,Enterprise,430,0.3835
ORD-2126,2025-03-06,Enterprise,463,0.3889
ORD-2127,2025-03-24,Enterprise,519,0.4169
ORD-2128,2025-03-07,Enterprise,469,0.3955
ORD-2129,2025-03-12,Enterprise,555,0.3855
ORD-2130,2025-03-28,Enterprise,493,0.3983
ORD-2131,2025-03-03,Enterprise,440,0.4258
ORD-2132,2025-03-17,Enterprise,598,0.4213
ORD-2133,2025-03-01,Enterprise,619,0.4174
ORD-2134,2025-03-02,Enterprise,387,0.3872
ORD-2135,2025-03-04,Enterprise,325,0.3852
ORD-2136,2025-03-10,Enterprise,466,0.4156
ORD-2137,2025-03-07,Enterprise,479,0.3697
ORD-2138,2025-03-10,Enterprise,381,0.4026
ORD-2139,2025-03-03,Enterprise,518,0.3905
ORD-2140,2025-03-15,Enterprise,529,0.3933
ORD-2141,2025-03-22,Enterprise,450,0.3839
ORD-2142,2025-03-26,Enterprise,409,0.4334
ORD-2143,2025-03-14,Enterprise,398,0.382
ORD-2144,2025-03-17,Enterprise,618,0.3802
ORD-2145,2025-03-24,Enterprise,344,0.4319
ORD-2146,2025-03-04,Enterprise,458,0.4058
ORD-2147,2025-03-17,Enterprise,558,0.3764
ORD-2148,2025-03-06,Enterprise,530,0.4158
ORD-2149,2025-03-15,Enterprise,553,0.4033
ORD-2150,2025-03-24,Enterprise,458,0.3646
ORD-2151,2025-03-14,Enterprise,511,0.3847
ORD-2152,2025-03-04,Enterprise,579,0.4363
ORD-2153,2025-03-19,Enterprise,545,0.4027
ORD-2154,2025-03-09,Enterprise,520,0.3935
ORD-2155,2025-03-24,Enterprise,660,0.4048
ORD-2156,2025-03-17,Enterprise,499,0.4047
ORD-2157,2025-03-11,Enterprise,455,0.3842
